date,project,users
2020-08-20T00:00:00+00:00,Bancor Network,11155
2020-08-21T00:00:00+00:00,Bancor Network,11190
2020-08-22T00:00:00+00:00,Bancor Network,11213
2020-08-23T00:00:00+00:00,Bancor Network,11244
2020-08-24T00:00:00+00:00,Bancor Network,11268
2020-08-25T00:00:00+00:00,Bancor Network,11290
2020-08-26T00:00:00+00:00,Bancor Network,11323
2020-08-27T00:00:00+00:00,Bancor Network,11340
2020-08-28T00:00:00+00:00,Bancor Network,11367
2020-08-29T00:00:00+00:00,Bancor Network,11385
2020-08-30T00:00:00+00:00,Bancor Network,11403
2020-08-31T00:00:00+00:00,Bancor Network,11419
2020-09-01T00:00:00+00:00,Bancor Network,11428
2020-09-02T00:00:00+00:00,Bancor Network,11436
2020-09-03T00:00:00+00:00,Bancor Network,11444
2020-09-04T00:00:00+00:00,Bancor Network,11462
2020-09-05T00:00:00+00:00,Bancor Network,11480
2020-09-06T00:00:00+00:00,Bancor Network,11497
2020-09-07T00:00:00+00:00,Bancor Network,11506
2020-09-08T00:00:00+00:00,Bancor Network,11514
2020-09-09T00:00:00+00:00,Bancor Network,11532
2020-09-10T00:00:00+00:00,Bancor Network,11550
2020-09-11T00:00:00+00:00,Bancor Network,11556
2020-09-12T00:00:00+00:00,Bancor Network,11568
2020-09-13T00:00:00+00:00,Bancor Network,11580
2020-09-14T00:00:00+00:00,Bancor Network,11591
2020-09-15T00:00:00+00:00,Bancor Network,11606
2020-09-16T00:00:00+00:00,Bancor Network,11614
2020-09-17T00:00:00+00:00,Bancor Network,11618
2020-09-18T00:00:00+00:00,Bancor Network,11628
2020-09-19T00:00:00+00:00,Bancor Network,11642
2020-09-20T00:00:00+00:00,Bancor Network,11657
2020-09-21T00:00:00+00:00,Bancor Network,11669
2020-09-22T00:00:00+00:00,Bancor Network,11687
2020-09-23T00:00:00+00:00,Bancor Network,11732
2020-09-24T00:00:00+00:00,Bancor Network,11745
2020-09-25T00:00:00+00:00,Bancor Network,11766
2020-09-26T00:00:00+00:00,Bancor Network,11778
2020-09-27T00:00:00+00:00,Bancor Network,11796
2020-09-28T00:00:00+00:00,Bancor Network,11808
2020-09-29T00:00:00+00:00,Bancor Network,11823
2020-09-30T00:00:00+00:00,Bancor Network,11838
2020-10-01T00:00:00+00:00,Bancor Network,11851
2020-10-02T00:00:00+00:00,Bancor Network,11857
2020-10-03T00:00:00+00:00,Bancor Network,11867
2020-10-04T00:00:00+00:00,Bancor Network,11890
2020-10-05T00:00:00+00:00,Bancor Network,11900
2020-10-06T00:00:00+00:00,Bancor Network,11908
2020-10-07T00:00:00+00:00,Bancor Network,11912
2020-10-08T00:00:00+00:00,Bancor Network,11925
2020-10-09T00:00:00+00:00,Bancor Network,11938
2020-10-10T00:00:00+00:00,Bancor Network,11944
2020-10-11T00:00:00+00:00,Bancor Network,11958
2020-10-12T00:00:00+00:00,Bancor Network,11978
2020-10-13T00:00:00+00:00,Bancor Network,12003
2020-10-14T00:00:00+00:00,Bancor Network,12016
2020-10-15T00:00:00+00:00,Bancor Network,12029
2020-10-16T00:00:00+00:00,Bancor Network,12037
2020-10-17T00:00:00+00:00,Bancor Network,12054
2020-10-18T00:00:00+00:00,Bancor Network,12077
2020-10-19T00:00:00+00:00,Bancor Network,12094
2020-10-20T00:00:00+00:00,Bancor Network,12112
2020-10-21T00:00:00+00:00,Bancor Network,12138
2020-10-22T00:00:00+00:00,Bancor Network,12157
2020-10-23T00:00:00+00:00,Bancor Network,12175
2020-10-24T00:00:00+00:00,Bancor Network,12202
2020-10-25T00:00:00+00:00,Bancor Network,12218
2020-10-26T00:00:00+00:00,Bancor Network,12241
2020-10-27T00:00:00+00:00,Bancor Network,12260
2020-10-28T00:00:00+00:00,Bancor Network,12277
2020-10-29T00:00:00+00:00,Bancor Network,12290
2020-10-30T00:00:00+00:00,Bancor Network,12303
2020-10-31T00:00:00+00:00,Bancor Network,12321
2020-11-01T00:00:00+00:00,Bancor Network,12334
2020-11-02T00:00:00+00:00,Bancor Network,12344
2020-11-03T00:00:00+00:00,Bancor Network,12358
2020-11-04T00:00:00+00:00,Bancor Network,12364
2020-11-05T00:00:00+00:00,Bancor Network,12369
2020-11-06T00:00:00+00:00,Bancor Network,12378
2020-11-07T00:00:00+00:00,Bancor Network,12387
2020-11-08T00:00:00+00:00,Bancor Network,12401
2020-11-09T00:00:00+00:00,Bancor Network,12417
2020-11-10T00:00:00+00:00,Bancor Network,12433
2020-11-11T00:00:00+00:00,Bancor Network,12450
2020-11-12T00:00:00+00:00,Bancor Network,12464
2020-11-13T00:00:00+00:00,Bancor Network,12476
2020-11-14T00:00:00+00:00,Bancor Network,12493
2020-11-15T00:00:00+00:00,Bancor Network,12512
2020-11-16T00:00:00+00:00,Bancor Network,12527
2020-11-17T00:00:00+00:00,Bancor Network,12544
2020-11-18T00:00:00+00:00,Bancor Network,12582
2020-11-19T00:00:00+00:00,Bancor Network,12614
2020-11-20T00:00:00+00:00,Bancor Network,12639
2020-11-21T00:00:00+00:00,Bancor Network,12676
2020-11-22T00:00:00+00:00,Bancor Network,12708
2020-11-23T00:00:00+00:00,Bancor Network,12734
2020-11-24T00:00:00+00:00,Bancor Network,12756
2020-11-25T00:00:00+00:00,Bancor Network,12775
2020-11-26T00:00:00+00:00,Bancor Network,12796
2020-11-27T00:00:00+00:00,Bancor Network,12818
2020-11-28T00:00:00+00:00,Bancor Network,12839
2020-11-29T00:00:00+00:00,Bancor Network,12854
2020-11-30T00:00:00+00:00,Bancor Network,12871
2020-12-01T00:00:00+00:00,Bancor Network,12884
2020-12-02T00:00:00+00:00,Bancor Network,12909
2020-12-03T00:00:00+00:00,Bancor Network,12946
2020-12-04T00:00:00+00:00,Bancor Network,12969
2020-12-05T00:00:00+00:00,Bancor Network,12983
2020-12-06T00:00:00+00:00,Bancor Network,13003
2020-12-07T00:00:00+00:00,Bancor Network,13023
2020-12-08T00:00:00+00:00,Bancor Network,13048
2020-12-09T00:00:00+00:00,Bancor Network,13057
2020-12-10T00:00:00+00:00,Bancor Network,13071
2020-12-11T00:00:00+00:00,Bancor Network,13079
2020-12-12T00:00:00+00:00,Bancor Network,13084
2020-12-13T00:00:00+00:00,Bancor Network,13097
2020-12-14T00:00:00+00:00,Bancor Network,13117
2020-12-15T00:00:00+00:00,Bancor Network,13161
2020-12-16T00:00:00+00:00,Bancor Network,13184
2020-12-17T00:00:00+00:00,Bancor Network,13195
2020-12-18T00:00:00+00:00,Bancor Network,13208
2020-12-19T00:00:00+00:00,Bancor Network,13218
2020-12-20T00:00:00+00:00,Bancor Network,13227
2020-12-21T00:00:00+00:00,Bancor Network,13244
2020-12-22T00:00:00+00:00,Bancor Network,13256
2020-12-23T00:00:00+00:00,Bancor Network,13264
2020-12-24T00:00:00+00:00,Bancor Network,13273
2020-12-25T00:00:00+00:00,Bancor Network,13293
2020-12-26T00:00:00+00:00,Bancor Network,13316
2020-12-27T00:00:00+00:00,Bancor Network,13333
2020-12-28T00:00:00+00:00,Bancor Network,13355
2020-12-29T00:00:00+00:00,Bancor Network,13369
2020-12-30T00:00:00+00:00,Bancor Network,13380
2020-12-31T00:00:00+00:00,Bancor Network,13394
2021-01-01T00:00:00+00:00,Bancor Network,13409
2021-01-02T00:00:00+00:00,Bancor Network,13433
2021-01-03T00:00:00+00:00,Bancor Network,13453
2021-01-04T00:00:00+00:00,Bancor Network,13462
2021-01-05T00:00:00+00:00,Bancor Network,13474
2021-01-06T00:00:00+00:00,Bancor Network,13488
2021-01-07T00:00:00+00:00,Bancor Network,13497
2021-01-08T00:00:00+00:00,Bancor Network,13516
2021-01-09T00:00:00+00:00,Bancor Network,13527
2021-01-10T00:00:00+00:00,Bancor Network,13542
2021-01-11T00:00:00+00:00,Bancor Network,13554
2021-01-12T00:00:00+00:00,Bancor Network,13564
2021-01-13T00:00:00+00:00,Bancor Network,13580
2021-01-14T00:00:00+00:00,Bancor Network,13594
2021-01-15T00:00:00+00:00,Bancor Network,13613
2021-01-16T00:00:00+00:00,Bancor Network,13641
2021-01-17T00:00:00+00:00,Bancor Network,13670
2021-01-18T00:00:00+00:00,Bancor Network,13690
2021-01-19T00:00:00+00:00,Bancor Network,13710
2021-01-20T00:00:00+00:00,Bancor Network,13737
2021-01-21T00:00:00+00:00,Bancor Network,13748
2021-01-22T00:00:00+00:00,Bancor Network,13758
2021-01-23T00:00:00+00:00,Bancor Network,13778
2021-01-24T00:00:00+00:00,Bancor Network,13794
2021-01-25T00:00:00+00:00,Bancor Network,13822
2021-01-26T00:00:00+00:00,Bancor Network,13846
2021-01-27T00:00:00+00:00,Bancor Network,13870
2021-01-28T00:00:00+00:00,Bancor Network,13903
2021-01-29T00:00:00+00:00,Bancor Network,13915
2021-01-30T00:00:00+00:00,Bancor Network,13948
2021-01-31T00:00:00+00:00,Bancor Network,13972
2021-02-01T00:00:00+00:00,Bancor Network,13992
2021-02-02T00:00:00+00:00,Bancor Network,14017
2021-02-03T00:00:00+00:00,Bancor Network,14034
2021-02-04T00:00:00+00:00,Bancor Network,14058
2021-02-05T00:00:00+00:00,Bancor Network,14097
2021-02-06T00:00:00+00:00,Bancor Network,14132
2021-02-07T00:00:00+00:00,Bancor Network,14151
2021-02-08T00:00:00+00:00,Bancor Network,14176
2021-02-09T00:00:00+00:00,Bancor Network,14202
2021-02-10T00:00:00+00:00,Bancor Network,14220
2021-02-11T00:00:00+00:00,Bancor Network,14273
2021-02-12T00:00:00+00:00,Bancor Network,14311
2021-02-13T00:00:00+00:00,Bancor Network,14354
2021-02-14T00:00:00+00:00,Bancor Network,14384
2021-02-15T00:00:00+00:00,Bancor Network,14403
2021-02-16T00:00:00+00:00,Bancor Network,14442
2021-02-17T00:00:00+00:00,Bancor Network,14533
2021-02-18T00:00:00+00:00,Bancor Network,14772
2021-02-19T00:00:00+00:00,Bancor Network,14883
2021-02-20T00:00:00+00:00,Bancor Network,14958
2021-02-21T00:00:00+00:00,Bancor Network,15060
2021-02-22T00:00:00+00:00,Bancor Network,15135
2021-02-23T00:00:00+00:00,Bancor Network,15183
2021-02-24T00:00:00+00:00,Bancor Network,15224
2021-02-25T00:00:00+00:00,Bancor Network,15260
2021-02-26T00:00:00+00:00,Bancor Network,15295
2021-02-27T00:00:00+00:00,Bancor Network,15341
2021-02-28T00:00:00+00:00,Bancor Network,15379
2021-03-01T00:00:00+00:00,Bancor Network,15452
2021-03-02T00:00:00+00:00,Bancor Network,15509
2021-03-03T00:00:00+00:00,Bancor Network,15623
2021-03-04T00:00:00+00:00,Bancor Network,15762
2021-03-05T00:00:00+00:00,Bancor Network,15865
2021-03-06T00:00:00+00:00,Bancor Network,16026
2021-03-07T00:00:00+00:00,Bancor Network,16150
2021-03-08T00:00:00+00:00,Bancor Network,16254
2021-03-09T00:00:00+00:00,Bancor Network,16337
2021-03-10T00:00:00+00:00,Bancor Network,16407
2021-03-11T00:00:00+00:00,Bancor Network,16461
2021-03-12T00:00:00+00:00,Bancor Network,16504
2021-03-13T00:00:00+00:00,Bancor Network,16568
2021-03-14T00:00:00+00:00,Bancor Network,16617
2021-03-15T00:00:00+00:00,Bancor Network,16674
2021-03-16T00:00:00+00:00,Bancor Network,16738
2021-03-17T00:00:00+00:00,Bancor Network,16794
2021-03-18T00:00:00+00:00,Bancor Network,16836
2021-03-19T00:00:00+00:00,Bancor Network,16890
2021-03-20T00:00:00+00:00,Bancor Network,16972
2021-03-21T00:00:00+00:00,Bancor Network,17022
2021-03-22T00:00:00+00:00,Bancor Network,17080
2021-03-23T00:00:00+00:00,Bancor Network,17130
2021-03-24T00:00:00+00:00,Bancor Network,17186
2021-03-25T00:00:00+00:00,Bancor Network,17227
2021-03-26T00:00:00+00:00,Bancor Network,17302
2021-03-27T00:00:00+00:00,Bancor Network,17629
2021-03-28T00:00:00+00:00,Bancor Network,17889
2021-03-29T00:00:00+00:00,Bancor Network,18088
2021-03-30T00:00:00+00:00,Bancor Network,18181
2021-03-31T00:00:00+00:00,Bancor Network,18324
2021-04-01T00:00:00+00:00,Bancor Network,18571
2021-04-02T00:00:00+00:00,Bancor Network,18661
2021-04-03T00:00:00+00:00,Bancor Network,18738
2021-04-04T00:00:00+00:00,Bancor Network,18827
2021-04-05T00:00:00+00:00,Bancor Network,18909
2021-04-06T00:00:00+00:00,Bancor Network,18971
2021-04-07T00:00:00+00:00,Bancor Network,19027
2021-04-08T00:00:00+00:00,Bancor Network,19107
2021-04-09T00:00:00+00:00,Bancor Network,19183
2021-04-10T00:00:00+00:00,Bancor Network,19225
2021-04-11T00:00:00+00:00,Bancor Network,19281
2021-04-12T00:00:00+00:00,Bancor Network,19337
2021-04-13T00:00:00+00:00,Bancor Network,19380
2021-04-14T00:00:00+00:00,Bancor Network,19415
2021-04-15T00:00:00+00:00,Bancor Network,19481
2021-04-16T00:00:00+00:00,Bancor Network,19510
2021-04-17T00:00:00+00:00,Bancor Network,19551
2021-04-18T00:00:00+00:00,Bancor Network,19581
2021-04-19T00:00:00+00:00,Bancor Network,19608
2021-04-20T00:00:00+00:00,Bancor Network,19635
2021-04-21T00:00:00+00:00,Bancor Network,19665
2021-04-22T00:00:00+00:00,Bancor Network,19711
2021-04-23T00:00:00+00:00,Bancor Network,19756
2021-04-24T00:00:00+00:00,Bancor Network,19799
2021-04-25T00:00:00+00:00,Bancor Network,19861
2021-04-26T00:00:00+00:00,Bancor Network,19921
2021-04-27T00:00:00+00:00,Bancor Network,20019
2021-04-28T00:00:00+00:00,Bancor Network,20066
2021-04-29T00:00:00+00:00,Bancor Network,20122
2021-04-30T00:00:00+00:00,Bancor Network,20192
2021-05-01T00:00:00+00:00,Bancor Network,20257
2021-05-02T00:00:00+00:00,Bancor Network,20312
2021-05-03T00:00:00+00:00,Bancor Network,20379
2021-05-04T00:00:00+00:00,Bancor Network,20431
2021-05-05T00:00:00+00:00,Bancor Network,20480
2021-05-06T00:00:00+00:00,Bancor Network,20554
2021-05-07T00:00:00+00:00,Bancor Network,20620
2021-05-08T00:00:00+00:00,Bancor Network,20655
2021-05-09T00:00:00+00:00,Bancor Network,20705
2021-05-10T00:00:00+00:00,Bancor Network,20729
2021-05-11T00:00:00+00:00,Bancor Network,20738
2021-05-12T00:00:00+00:00,Bancor Network,20779
2021-05-13T00:00:00+00:00,Bancor Network,20817
2021-05-14T00:00:00+00:00,Bancor Network,20847
2021-05-15T00:00:00+00:00,Bancor Network,20879
2021-05-16T00:00:00+00:00,Bancor Network,20909
2021-05-17T00:00:00+00:00,Bancor Network,20933
2021-05-18T00:00:00+00:00,Bancor Network,20980
2021-05-19T00:00:00+00:00,Bancor Network,20997
2021-05-20T00:00:00+00:00,Bancor Network,21035
2021-05-21T00:00:00+00:00,Bancor Network,21069
2021-05-22T00:00:00+00:00,Bancor Network,21103
2021-05-23T00:00:00+00:00,Bancor Network,21138
2021-05-24T00:00:00+00:00,Bancor Network,21171
2021-05-25T00:00:00+00:00,Bancor Network,21206
2021-05-26T00:00:00+00:00,Bancor Network,21254
2021-05-27T00:00:00+00:00,Bancor Network,21287
2021-05-28T00:00:00+00:00,Bancor Network,21330
2021-05-29T00:00:00+00:00,Bancor Network,21362
2021-05-30T00:00:00+00:00,Bancor Network,21412
2021-05-31T00:00:00+00:00,Bancor Network,21468
2021-06-01T00:00:00+00:00,Bancor Network,21500
2021-06-02T00:00:00+00:00,Bancor Network,21527
2021-06-03T00:00:00+00:00,Bancor Network,21563
2021-06-04T00:00:00+00:00,Bancor Network,21616
2021-06-05T00:00:00+00:00,Bancor Network,21666
2021-06-06T00:00:00+00:00,Bancor Network,21709
2021-06-07T00:00:00+00:00,Bancor Network,21769
2021-06-08T00:00:00+00:00,Bancor Network,21811
2021-06-09T00:00:00+00:00,Bancor Network,21852
2021-06-10T00:00:00+00:00,Bancor Network,21886
2021-06-11T00:00:00+00:00,Bancor Network,21922
2021-06-12T00:00:00+00:00,Bancor Network,21957
2021-06-13T00:00:00+00:00,Bancor Network,21993
2021-06-14T00:00:00+00:00,Bancor Network,22032
2021-06-15T00:00:00+00:00,Bancor Network,22071
2021-06-16T00:00:00+00:00,Bancor Network,22109
2021-06-17T00:00:00+00:00,Bancor Network,22152
2021-06-18T00:00:00+00:00,Bancor Network,22186
2021-06-19T00:00:00+00:00,Bancor Network,22206
2021-06-20T00:00:00+00:00,Bancor Network,22242
2021-06-21T00:00:00+00:00,Bancor Network,22264
2021-06-22T00:00:00+00:00,Bancor Network,22300
2021-06-23T00:00:00+00:00,Bancor Network,22336
2021-06-24T00:00:00+00:00,Bancor Network,22362
2021-06-25T00:00:00+00:00,Bancor Network,22384
2021-06-26T00:00:00+00:00,Bancor Network,22407
2021-06-27T00:00:00+00:00,Bancor Network,22429
2021-06-28T00:00:00+00:00,Bancor Network,22454
2021-06-29T00:00:00+00:00,Bancor Network,22475
2021-06-30T00:00:00+00:00,Bancor Network,22496
2021-07-01T00:00:00+00:00,Bancor Network,22516
2021-07-02T00:00:00+00:00,Bancor Network,22542
2021-07-03T00:00:00+00:00,Bancor Network,22577
2021-07-04T00:00:00+00:00,Bancor Network,22603
2021-07-05T00:00:00+00:00,Bancor Network,22631
2021-07-06T00:00:00+00:00,Bancor Network,22644
2021-07-07T00:00:00+00:00,Bancor Network,22661
2021-07-08T00:00:00+00:00,Bancor Network,22683
2021-07-09T00:00:00+00:00,Bancor Network,22703
2021-07-10T00:00:00+00:00,Bancor Network,22723
2021-07-11T00:00:00+00:00,Bancor Network,22744
2021-07-12T00:00:00+00:00,Bancor Network,22760
2021-07-13T00:00:00+00:00,Bancor Network,22786
2021-07-14T00:00:00+00:00,Bancor Network,22809
2021-07-15T00:00:00+00:00,Bancor Network,22831
2021-07-16T00:00:00+00:00,Bancor Network,22850
2021-07-17T00:00:00+00:00,Bancor Network,22862
2021-07-18T00:00:00+00:00,Bancor Network,22873
2021-07-19T00:00:00+00:00,Bancor Network,22893
2021-07-20T00:00:00+00:00,Bancor Network,22908
2019-05-07T00:00:00+00:00,Compound,10
2019-05-08T00:00:00+00:00,Compound,21
2019-05-09T00:00:00+00:00,Compound,26
2019-05-10T00:00:00+00:00,Compound,27
2019-05-11T00:00:00+00:00,Compound,29
2019-05-13T00:00:00+00:00,Compound,31
2019-05-14T00:00:00+00:00,Compound,35
2019-05-15T00:00:00+00:00,Compound,42
2019-05-16T00:00:00+00:00,Compound,43
2019-05-18T00:00:00+00:00,Compound,45
2019-05-19T00:00:00+00:00,Compound,46
2019-05-20T00:00:00+00:00,Compound,50
2019-05-22T00:00:00+00:00,Compound,57
2019-05-23T00:00:00+00:00,Compound,273
2019-05-24T00:00:00+00:00,Compound,485
2019-05-25T00:00:00+00:00,Compound,619
2019-05-26T00:00:00+00:00,Compound,711
2019-05-27T00:00:00+00:00,Compound,803
2019-05-28T00:00:00+00:00,Compound,911
2019-05-29T00:00:00+00:00,Compound,982
2019-05-30T00:00:00+00:00,Compound,1063
2019-05-31T00:00:00+00:00,Compound,1150
2019-06-01T00:00:00+00:00,Compound,1193
2019-06-02T00:00:00+00:00,Compound,1258
2019-06-03T00:00:00+00:00,Compound,1327
2019-06-04T00:00:00+00:00,Compound,1395
2019-06-05T00:00:00+00:00,Compound,1461
2019-06-06T00:00:00+00:00,Compound,1521
2019-06-07T00:00:00+00:00,Compound,1589
2019-06-08T00:00:00+00:00,Compound,1626
2019-06-09T00:00:00+00:00,Compound,1674
2019-06-10T00:00:00+00:00,Compound,1726
2019-06-11T00:00:00+00:00,Compound,1795
2019-06-12T00:00:00+00:00,Compound,1860
2019-06-13T00:00:00+00:00,Compound,1927
2019-06-14T00:00:00+00:00,Compound,1985
2019-06-15T00:00:00+00:00,Compound,2035
2019-06-16T00:00:00+00:00,Compound,2079
2019-06-17T00:00:00+00:00,Compound,2130
2019-06-18T00:00:00+00:00,Compound,2169
2019-06-19T00:00:00+00:00,Compound,2228
2019-06-20T00:00:00+00:00,Compound,2270
2019-06-21T00:00:00+00:00,Compound,2338
2019-06-22T00:00:00+00:00,Compound,2401
2019-06-23T00:00:00+00:00,Compound,2449
2019-06-24T00:00:00+00:00,Compound,2527
2019-06-25T00:00:00+00:00,Compound,2613
2019-06-26T00:00:00+00:00,Compound,2723
2019-06-27T00:00:00+00:00,Compound,2788
2019-06-28T00:00:00+00:00,Compound,2835
2019-06-29T00:00:00+00:00,Compound,2885
2019-06-30T00:00:00+00:00,Compound,2939
2019-07-01T00:00:00+00:00,Compound,2982
2019-07-02T00:00:00+00:00,Compound,3026
2019-07-03T00:00:00+00:00,Compound,3078
2019-07-04T00:00:00+00:00,Compound,3127
2019-07-05T00:00:00+00:00,Compound,3165
2019-07-06T00:00:00+00:00,Compound,3212
2019-07-07T00:00:00+00:00,Compound,3258
2019-07-08T00:00:00+00:00,Compound,3306
2019-07-09T00:00:00+00:00,Compound,3386
2019-07-10T00:00:00+00:00,Compound,3458
2019-07-11T00:00:00+00:00,Compound,3517
2019-07-12T00:00:00+00:00,Compound,3590
2019-07-13T00:00:00+00:00,Compound,3661
2019-07-14T00:00:00+00:00,Compound,3742
2019-07-15T00:00:00+00:00,Compound,3899
2019-07-16T00:00:00+00:00,Compound,3970
2019-07-17T00:00:00+00:00,Compound,4082
2019-07-18T00:00:00+00:00,Compound,4175
2019-07-19T00:00:00+00:00,Compound,4274
2019-07-20T00:00:00+00:00,Compound,4395
2019-07-21T00:00:00+00:00,Compound,4483
2019-07-22T00:00:00+00:00,Compound,4553
2019-07-23T00:00:00+00:00,Compound,4668
2019-07-24T00:00:00+00:00,Compound,4774
2019-07-25T00:00:00+00:00,Compound,4887
2019-07-26T00:00:00+00:00,Compound,5066
2019-07-27T00:00:00+00:00,Compound,5266
2019-07-28T00:00:00+00:00,Compound,5464
2019-07-29T00:00:00+00:00,Compound,5660
2019-07-30T00:00:00+00:00,Compound,5863
2019-07-31T00:00:00+00:00,Compound,6055
2019-08-01T00:00:00+00:00,Compound,6301
2019-08-02T00:00:00+00:00,Compound,6534
2019-08-03T00:00:00+00:00,Compound,6736
2019-08-04T00:00:00+00:00,Compound,6909
2019-08-05T00:00:00+00:00,Compound,7081
2019-08-06T00:00:00+00:00,Compound,7289
2019-08-07T00:00:00+00:00,Compound,7531
2019-08-08T00:00:00+00:00,Compound,7719
2019-08-09T00:00:00+00:00,Compound,7876
2019-08-10T00:00:00+00:00,Compound,8026
2019-08-11T00:00:00+00:00,Compound,8160
2019-08-12T00:00:00+00:00,Compound,8310
2019-08-13T00:00:00+00:00,Compound,8503
2019-08-14T00:00:00+00:00,Compound,8635
2019-08-15T00:00:00+00:00,Compound,8804
2019-08-16T00:00:00+00:00,Compound,8978
2019-08-17T00:00:00+00:00,Compound,9121
2019-08-18T00:00:00+00:00,Compound,9233
2019-08-19T00:00:00+00:00,Compound,9353
2019-08-20T00:00:00+00:00,Compound,9477
2019-08-21T00:00:00+00:00,Compound,9643
2019-08-22T00:00:00+00:00,Compound,9791
2019-08-23T00:00:00+00:00,Compound,9901
2019-08-24T00:00:00+00:00,Compound,10028
2019-08-25T00:00:00+00:00,Compound,10108
2019-08-26T00:00:00+00:00,Compound,10211
2019-08-27T00:00:00+00:00,Compound,10312
2019-08-28T00:00:00+00:00,Compound,10444
2019-08-29T00:00:00+00:00,Compound,10643
2019-08-30T00:00:00+00:00,Compound,10820
2019-08-31T00:00:00+00:00,Compound,10923
2019-09-01T00:00:00+00:00,Compound,11007
2019-09-02T00:00:00+00:00,Compound,11117
2019-09-03T00:00:00+00:00,Compound,11239
2019-09-04T00:00:00+00:00,Compound,11342
2019-09-05T00:00:00+00:00,Compound,11436
2019-09-06T00:00:00+00:00,Compound,11557
2019-09-07T00:00:00+00:00,Compound,11631
2019-09-08T00:00:00+00:00,Compound,11707
2019-09-09T00:00:00+00:00,Compound,11776
2019-09-10T00:00:00+00:00,Compound,11848
2019-09-11T00:00:00+00:00,Compound,11918
2019-09-12T00:00:00+00:00,Compound,12025
2019-09-13T00:00:00+00:00,Compound,12134
2019-09-14T00:00:00+00:00,Compound,12211
2019-09-15T00:00:00+00:00,Compound,12265
2019-09-16T00:00:00+00:00,Compound,12340
2019-09-17T00:00:00+00:00,Compound,12435
2019-09-18T00:00:00+00:00,Compound,12532
2019-09-19T00:00:00+00:00,Compound,12599
2019-09-20T00:00:00+00:00,Compound,12665
2019-09-21T00:00:00+00:00,Compound,12731
2019-09-22T00:00:00+00:00,Compound,12792
2019-09-23T00:00:00+00:00,Compound,12861
2019-09-24T00:00:00+00:00,Compound,12919
2019-09-25T00:00:00+00:00,Compound,12994
2019-09-26T00:00:00+00:00,Compound,13046
2019-09-27T00:00:00+00:00,Compound,13122
2019-09-28T00:00:00+00:00,Compound,13183
2019-09-29T00:00:00+00:00,Compound,13251
2019-09-30T00:00:00+00:00,Compound,13320
2019-10-01T00:00:00+00:00,Compound,13398
